entry_time,required_state_timestamp,weekday,hour_utc,missing_features,number_missing_features,continuity_segment_id,bars_since_segment_start,segment_start_utc,completed_m15_bars,completed_h1_bars,completed_h3_bars,warmup_shortfall_features,preceding_gap_classification,diagnostic_reason,cause_explained,previous_available_feature_timestamp,next_available_feature_timestamp,previous_complete_vector_timestamp,next_complete_vector_timestamp
2016-03-29T00:11:17+00:00,2016-03-29T00:00:00+00:00,Tuesday,0,"[""h3_atr_change_4""]",1.0,14,191.0,2016-03-27T00:00:00+00:00,192.0,48.0,16.0,"[""h3_atr_change_4""]",UNEXPLAINED_DATA_GAP,WEEKLY_SEGMENT_WARMUP,True,2016-03-28T23:45:00+00:00,2016-03-29T00:15:00+00:00,2016-03-25T21:00:00+00:00,2016-03-29T09:00:00+00:00
2016-03-29T04:01:05+00:00,2016-03-29T04:00:00+00:00,Tuesday,4,"[""h3_atr_change_4""]",1.0,14,207.0,2016-03-27T00:00:00+00:00,208.0,52.0,17.0,"[""h3_atr_change_4""]",UNEXPLAINED_DATA_GAP,WEEKLY_SEGMENT_WARMUP,True,2016-03-29T03:45:00+00:00,2016-03-29T04:15:00+00:00,2016-03-25T21:00:00+00:00,2016-03-29T09:00:00+00:00
2016-03-29T07:04:25+00:00,2016-03-29T07:00:00+00:00,Tuesday,7,"[""h3_atr_change_4""]",1.0,14,219.0,2016-03-27T00:00:00+00:00,220.0,55.0,18.0,"[""h3_atr_change_4""]",UNEXPLAINED_DATA_GAP,WEEKLY_SEGMENT_WARMUP,True,2016-03-29T06:45:00+00:00,2016-03-29T07:15:00+00:00,2016-03-25T21:00:00+00:00,2016-03-29T09:00:00+00:00
2016-04-04T12:41:41+00:00,2016-04-04T12:30:00+00:00,Monday,12,,,,,,,,,,,SOURCE_BAR_GAP,True,2016-04-04T00:00:00+00:00,2016-04-05T00:15:00+00:00,2016-04-01T21:00:00+00:00,2016-04-07T09:00:00+00:00
2016-04-05T07:09:02+00:00,2016-04-05T07:00:00+00:00,Tuesday,7,"[""h1_er_8"", ""h1_atr_change_4"", ""h1_slope_atr_8"", ""h3_er_8"", ""h3_atr_change_4"", ""h3_slope_atr_8""]",6.0,16,27.0,2016-04-05T00:00:00+00:00,28.0,7.0,2.0,"[""h1_er_8"", ""h1_atr_change_4"", ""h1_slope_atr_8"", ""h3_er_8"", ""h3_atr_change_4"", ""h3_slope_atr_8""]",UNEXPLAINED_DATA_GAP,MIDWEEK_SEGMENT_WARMUP,True,2016-04-05T06:45:00+00:00,2016-04-05T07:15:00+00:00,2016-04-01T21:00:00+00:00,2016-04-07T09:00:00+00:00
2016-04-05T17:06:41+00:00,2016-04-05T17:00:00+00:00,Tuesday,17,"[""h1_atr_change_4"", ""h3_er_8"", ""h3_atr_change_4"", ""h3_slope_atr_8""]",4.0,16,67.0,2016-04-05T00:00:00+00:00,68.0,17.0,5.0,"[""h1_atr_change_4"", ""h3_er_8"", ""h3_atr_change_4"", ""h3_slope_atr_8""]",UNEXPLAINED_DATA_GAP,MIDWEEK_SEGMENT_WARMUP,True,2016-04-05T16:45:00+00:00,2016-04-05T17:15:00+00:00,2016-04-01T21:00:00+00:00,2016-04-07T09:00:00+00:00
2016-04-06T01:42:19+00:00,2016-04-06T01:30:00+00:00,Wednesday,1,"[""h3_er_8"", ""h3_atr_change_4"", ""h3_slope_atr_8""]",3.0,16,101.0,2016-04-05T00:00:00+00:00,102.0,25.0,8.0,"[""h3_er_8"", ""h3_atr_change_4"", ""h3_slope_atr_8""]",UNEXPLAINED_DATA_GAP,MIDWEEK_SEGMENT_WARMUP,True,2016-04-06T01:15:00+00:00,2016-04-06T01:45:00+00:00,2016-04-01T21:00:00+00:00,2016-04-07T09:00:00+00:00
2016-04-06T04:08:04+00:00,2016-04-06T04:00:00+00:00,Wednesday,4,"[""h3_atr_change_4"", ""h3_slope_atr_8""]",2.0,16,111.0,2016-04-05T00:00:00+00:00,112.0,28.0,9.0,"[""h3_atr_change_4"", ""h3_slope_atr_8""]",UNEXPLAINED_DATA_GAP,MIDWEEK_SEGMENT_WARMUP,True,2016-04-06T03:45:00+00:00,2016-04-06T04:15:00+00:00,2016-04-01T21:00:00+00:00,2016-04-07T09:00:00+00:00
2016-04-06T13:11:04+00:00,2016-04-06T13:00:00+00:00,Wednesday,13,"[""h3_atr_change_4"", ""h3_slope_atr_8""]",2.0,16,147.0,2016-04-05T00:00:00+00:00,148.0,37.0,12.0,"[""h3_atr_change_4"", ""h3_slope_atr_8""]",UNEXPLAINED_DATA_GAP,MIDWEEK_SEGMENT_WARMUP,True,2016-04-06T12:45:00+00:00,2016-04-06T13:15:00+00:00,2016-04-01T21:00:00+00:00,2016-04-07T09:00:00+00:00
2016-04-11T10:01:15+00:00,2016-04-11T10:00:00+00:00,Monday,10,"[""h3_atr_change_4"", ""h3_slope_atr_8""]",2.0,17,135.0,2016-04-10T00:00:00+00:00,136.0,34.0,11.0,"[""h3_atr_change_4"", ""h3_slope_atr_8""]",UNEXPLAINED_DATA_GAP,WEEKLY_SEGMENT_WARMUP,True,2016-04-11T09:45:00+00:00,2016-04-11T10:15:00+00:00,2016-04-08T21:00:00+00:00,2016-04-12T09:00:00+00:00
2016-04-11T19:00:39+00:00,2016-04-11T19:00:00+00:00,Monday,19,"[""h3_atr_change_4"", ""h3_slope_atr_8""]",2.0,17,171.0,2016-04-10T00:00:00+00:00,172.0,43.0,14.0,"[""h3_atr_change_4"", ""h3_slope_atr_8""]",UNEXPLAINED_DATA_GAP,WEEKLY_SEGMENT_WARMUP,True,2016-04-11T18:45:00+00:00,2016-04-11T19:15:00+00:00,2016-04-08T21:00:00+00:00,2016-04-12T09:00:00+00:00
2016-04-11T22:07:23+00:00,2016-04-11T22:00:00+00:00,Monday,22,"[""h3_atr_change_4""]",1.0,17,183.0,2016-04-10T00:00:00+00:00,184.0,46.0,15.0,"[""h3_atr_change_4""]",UNEXPLAINED_DATA_GAP,WEEKLY_SEGMENT_WARMUP,True,2016-04-11T21:45:00+00:00,2016-04-11T22:15:00+00:00,2016-04-08T21:00:00+00:00,2016-04-12T09:00:00+00:00
2016-04-18T04:02:29+00:00,2016-04-18T04:00:00+00:00,Monday,4,"[""h3_atr_change_4"", ""h3_slope_atr_8""]",2.0,18,111.0,2016-04-17T00:00:00+00:00,112.0,28.0,9.0,"[""h3_atr_change_4"", ""h3_slope_atr_8""]",UNEXPLAINED_DATA_GAP,WEEKLY_SEGMENT_WARMUP,True,2016-04-18T03:45:00+00:00,2016-04-18T04:15:00+00:00,2016-04-15T21:00:00+00:00,2016-04-19T09:00:00+00:00
2016-04-18T16:25:40+00:00,2016-04-18T16:15:00+00:00,Monday,16,"[""h3_atr_change_4"", ""h3_slope_atr_8""]",2.0,18,160.0,2016-04-17T00:00:00+00:00,161.0,40.0,13.0,"[""h3_atr_change_4"", ""h3_slope_atr_8""]",UNEXPLAINED_DATA_GAP,WEEKLY_SEGMENT_WARMUP,True,2016-04-18T16:00:00+00:00,2016-04-18T16:30:00+00:00,2016-04-15T21:00:00+00:00,2016-04-19T09:00:00+00:00
2016-04-19T01:12:36+00:00,2016-04-19T01:00:00+00:00,Tuesday,1,"[""h3_atr_change_4""]",1.0,18,195.0,2016-04-17T00:00:00+00:00,196.0,49.0,16.0,"[""h3_atr_change_4""]",UNEXPLAINED_DATA_GAP,WEEKLY_SEGMENT_WARMUP,True,2016-04-19T00:45:00+00:00,2016-04-19T01:15:00+00:00,2016-04-15T21:00:00+00:00,2016-04-19T09:00:00+00:00
2016-04-22T07:35:42+00:00,2016-04-22T07:30:00+00:00,Friday,7,,,,,,,,,,,SOURCE_BAR_GAP,True,2016-04-22T00:00:00+00:00,2016-04-24T00:15:00+00:00,2016-04-22T00:00:00+00:00,2016-04-26T09:00:00+00:00
2016-04-22T10:00:27+00:00,2016-04-22T10:00:00+00:00,Friday,10,,,,,,,,,,,SOURCE_BAR_GAP,True,2016-04-22T00:00:00+00:00,2016-04-24T00:15:00+00:00,2016-04-22T00:00:00+00:00,2016-04-26T09:00:00+00:00
2016-04-22T20:02:37+00:00,2016-04-22T20:00:00+00:00,Friday,20,,,,,,,,,,,SOURCE_BAR_GAP,True,2016-04-22T00:00:00+00:00,2016-04-24T00:15:00+00:00,2016-04-22T00:00:00+00:00,2016-04-26T09:00:00+00:00
2016-04-25T10:01:28+00:00,2016-04-25T10:00:00+00:00,Monday,10,"[""h3_atr_change_4"", ""h3_slope_atr_8""]",2.0,19,135.0,2016-04-24T00:00:00+00:00,136.0,34.0,11.0,"[""h3_atr_change_4"", ""h3_slope_atr_8""]",UNEXPLAINED_DATA_GAP,MIDWEEK_SEGMENT_WARMUP,True,2016-04-25T09:45:00+00:00,2016-04-25T10:15:00+00:00,2016-04-22T00:00:00+00:00,2016-04-26T09:00:00+00:00
2016-04-25T16:12:37+00:00,2016-04-25T16:00:00+00:00,Monday,16,"[""h3_atr_change_4"", ""h3_slope_atr_8""]",2.0,19,159.0,2016-04-24T00:00:00+00:00,160.0,40.0,13.0,"[""h3_atr_change_4"", ""h3_slope_atr_8""]",UNEXPLAINED_DATA_GAP,MIDWEEK_SEGMENT_WARMUP,True,2016-04-25T15:45:00+00:00,2016-04-25T16:15:00+00:00,2016-04-22T00:00:00+00:00,2016-04-26T09:00:00+00:00
2016-04-26T08:05:30+00:00,2016-04-26T08:00:00+00:00,Tuesday,8,"[""h3_atr_change_4""]",1.0,19,223.0,2016-04-24T00:00:00+00:00,224.0,56.0,18.0,"[""h3_atr_change_4""]",UNEXPLAINED_DATA_GAP,MIDWEEK_SEGMENT_WARMUP,True,2016-04-26T07:45:00+00:00,2016-04-26T08:15:00+00:00,2016-04-22T00:00:00+00:00,2016-04-26T09:00:00+00:00
2016-05-02T09:46:00+00:00,2016-05-02T09:45:00+00:00,Monday,9,"[""h3_atr_change_4"", ""h3_slope_atr_8""]",2.0,20,134.0,2016-05-01T00:00:00+00:00,135.0,33.0,11.0,"[""h3_atr_change_4"", ""h3_slope_atr_8""]",UNEXPLAINED_DATA_GAP,WEEKLY_SEGMENT_WARMUP,True,2016-05-02T09:30:00+00:00,2016-05-02T10:00:00+00:00,2016-04-29T21:00:00+00:00,2016-05-03T09:00:00+00:00
2016-05-02T16:00:31+00:00,2016-05-02T16:00:00+00:00,Monday,16,"[""h3_atr_change_4"", ""h3_slope_atr_8""]",2.0,20,159.0,2016-05-01T00:00:00+00:00,160.0,40.0,13.0,"[""h3_atr_change_4"", ""h3_slope_atr_8""]",UNEXPLAINED_DATA_GAP,WEEKLY_SEGMENT_WARMUP,True,2016-05-02T15:45:00+00:00,2016-05-02T16:15:00+00:00,2016-04-29T21:00:00+00:00,2016-05-03T09:00:00+00:00
2016-05-03T07:30:15+00:00,2016-05-03T07:30:00+00:00,Tuesday,7,"[""h3_atr_change_4""]",1.0,20,221.0,2016-05-01T00:00:00+00:00,222.0,55.0,18.0,"[""h3_atr_change_4""]",UNEXPLAINED_DATA_GAP,WEEKLY_SEGMENT_WARMUP,True,2016-05-03T07:15:00+00:00,2016-05-03T07:45:00+00:00,2016-04-29T21:00:00+00:00,2016-05-03T09:00:00+00:00
2016-05-09T10:44:31+00:00,2016-05-09T10:30:00+00:00,Monday,10,"[""h3_atr_change_4"", ""h3_slope_atr_8""]",2.0,21,137.0,2016-05-08T00:00:00+00:00,138.0,34.0,11.0,"[""h3_atr_change_4"", ""h3_slope_atr_8""]",UNEXPLAINED_DATA_GAP,WEEKLY_SEGMENT_WARMUP,True,2016-05-09T10:15:00+00:00,2016-05-09T10:45:00+00:00,2016-05-06T21:00:00+00:00,2016-05-10T09:00:00+00:00
2016-05-09T13:04:31+00:00,2016-05-09T13:00:00+00:00,Monday,13,"[""h3_atr_change_4"", ""h3_slope_atr_8""]",2.0,21,147.0,2016-05-08T00:00:00+00:00,148.0,37.0,12.0,"[""h3_atr_change_4"", ""h3_slope_atr_8""]",UNEXPLAINED_DATA_GAP,WEEKLY_SEGMENT_WARMUP,True,2016-05-09T12:45:00+00:00,2016-05-09T13:15:00+00:00,2016-05-06T21:00:00+00:00,2016-05-10T09:00:00+00:00
2016-05-09T16:09:41+00:00,2016-05-09T16:00:00+00:00,Monday,16,"[""h3_atr_change_4"", ""h3_slope_atr_8""]",2.0,21,159.0,2016-05-08T00:00:00+00:00,160.0,40.0,13.0,"[""h3_atr_change_4"", ""h3_slope_atr_8""]",UNEXPLAINED_DATA_GAP,WEEKLY_SEGMENT_WARMUP,True,2016-05-09T15:45:00+00:00,2016-05-09T16:15:00+00:00,2016-05-06T21:00:00+00:00,2016-05-10T09:00:00+00:00
2016-05-09T19:31:42+00:00,2016-05-09T19:30:00+00:00,Monday,19,"[""h3_atr_change_4"", ""h3_slope_atr_8""]",2.0,21,173.0,2016-05-08T00:00:00+00:00,174.0,43.0,14.0,"[""h3_atr_change_4"", ""h3_slope_atr_8""]",UNEXPLAINED_DATA_GAP,WEEKLY_SEGMENT_WARMUP,True,2016-05-09T19:15:00+00:00,2016-05-09T19:45:00+00:00,2016-05-06T21:00:00+00:00,2016-05-10T09:00:00+00:00
2016-05-16T13:17:01+00:00,2016-05-16T13:15:00+00:00,Monday,13,"[""h3_atr_change_4"", ""h3_slope_atr_8""]",2.0,22,148.0,2016-05-15T00:00:00+00:00,149.0,37.0,12.0,"[""h3_atr_change_4"", ""h3_slope_atr_8""]",UNEXPLAINED_DATA_GAP,WEEKLY_SEGMENT_WARMUP,True,2016-05-16T13:00:00+00:00,2016-05-16T13:30:00+00:00,2016-05-13T21:00:00+00:00,2016-05-17T09:00:00+00:00
2016-05-16T20:59:35+00:00,2016-05-16T20:45:00+00:00,Monday,20,"[""h3_atr_change_4"", ""h3_slope_atr_8""]",2.0,22,178.0,2016-05-15T00:00:00+00:00,179.0,44.0,14.0,"[""h3_atr_change_4"", ""h3_slope_atr_8""]",UNEXPLAINED_DATA_GAP,WEEKLY_SEGMENT_WARMUP,True,2016-05-16T20:30:00+00:00,2016-05-16T21:00:00+00:00,2016-05-13T21:00:00+00:00,2016-05-17T09:00:00+00:00
2016-05-20T13:11:39+00:00,2016-05-20T13:00:00+00:00,Friday,13,,,,,,,,,,,SOURCE_BAR_GAP,True,2016-05-20T00:00:00+00:00,2016-05-22T00:15:00+00:00,2016-05-20T00:00:00+00:00,2016-05-24T09:00:00+00:00
2016-05-23T10:44:31+00:00,2016-05-23T10:30:00+00:00,Monday,10,"[""h3_atr_change_4"", ""h3_slope_atr_8""]",2.0,23,137.0,2016-05-22T00:00:00+00:00,138.0,34.0,11.0,"[""h3_atr_change_4"", ""h3_slope_atr_8""]",UNEXPLAINED_DATA_GAP,MIDWEEK_SEGMENT_WARMUP,True,2016-05-23T10:15:00+00:00,2016-05-23T10:45:00+00:00,2016-05-20T00:00:00+00:00,2016-05-24T09:00:00+00:00
2016-05-24T01:01:40+00:00,2016-05-24T01:00:00+00:00,Tuesday,1,"[""h3_atr_change_4""]",1.0,23,195.0,2016-05-22T00:00:00+00:00,196.0,49.0,16.0,"[""h3_atr_change_4""]",UNEXPLAINED_DATA_GAP,MIDWEEK_SEGMENT_WARMUP,True,2016-05-24T00:45:00+00:00,2016-05-24T01:15:00+00:00,2016-05-20T00:00:00+00:00,2016-05-24T09:00:00+00:00
2016-05-30T07:22:15+00:00,2016-05-30T07:15:00+00:00,Monday,7,"[""h3_atr_change_4"", ""h3_slope_atr_8""]",2.0,24,124.0,2016-05-29T00:00:00+00:00,125.0,31.0,10.0,"[""h3_atr_change_4"", ""h3_slope_atr_8""]",UNEXPLAINED_DATA_GAP,WEEKLY_SEGMENT_WARMUP,True,2016-05-30T07:00:00+00:00,2016-05-30T07:30:00+00:00,2016-05-27T21:00:00+00:00,2016-05-31T09:00:00+00:00
2016-05-30T19:09:24+00:00,2016-05-30T19:00:00+00:00,Monday,19,"[""h3_atr_change_4"", ""h3_slope_atr_8""]",2.0,24,171.0,2016-05-29T00:00:00+00:00,172.0,43.0,14.0,"[""h3_atr_change_4"", ""h3_slope_atr_8""]",UNEXPLAINED_DATA_GAP,WEEKLY_SEGMENT_WARMUP,True,2016-05-30T18:45:00+00:00,2016-05-30T19:15:00+00:00,2016-05-27T21:00:00+00:00,2016-05-31T09:00:00+00:00
2016-05-31T00:35:21+00:00,2016-05-31T00:30:00+00:00,Tuesday,0,"[""h3_atr_change_4""]",1.0,24,193.0,2016-05-29T00:00:00+00:00,194.0,48.0,16.0,"[""h3_atr_change_4""]",UNEXPLAINED_DATA_GAP,WEEKLY_SEGMENT_WARMUP,True,2016-05-31T00:15:00+00:00,2016-05-31T00:45:00+00:00,2016-05-27T21:00:00+00:00,2016-05-31T09:00:00+00:00
2016-05-31T07:08:27+00:00,2016-05-31T07:00:00+00:00,Tuesday,7,"[""h3_atr_change_4""]",1.0,24,219.0,2016-05-29T00:00:00+00:00,220.0,55.0,18.0,"[""h3_atr_change_4""]",UNEXPLAINED_DATA_GAP,WEEKLY_SEGMENT_WARMUP,True,2016-05-31T06:45:00+00:00,2016-05-31T07:15:00+00:00,2016-05-27T21:00:00+00:00,2016-05-31T09:00:00+00:00
2016-06-06T10:00:40+00:00,2016-06-06T10:00:00+00:00,Monday,10,"[""h3_atr_change_4"", ""h3_slope_atr_8""]",2.0,25,135.0,2016-06-05T00:00:00+00:00,136.0,34.0,11.0,"[""h3_atr_change_4"", ""h3_slope_atr_8""]",UNEXPLAINED_DATA_GAP,WEEKLY_SEGMENT_WARMUP,True,2016-06-06T09:45:00+00:00,2016-06-06T10:15:00+00:00,2016-06-03T21:00:00+00:00,2016-06-07T09:00:00+00:00
2016-06-06T13:35:01+00:00,2016-06-06T13:30:00+00:00,Monday,13,"[""h3_atr_change_4"", ""h3_slope_atr_8""]",2.0,25,149.0,2016-06-05T00:00:00+00:00,150.0,37.0,12.0,"[""h3_atr_change_4"", ""h3_slope_atr_8""]",UNEXPLAINED_DATA_GAP,WEEKLY_SEGMENT_WARMUP,True,2016-06-06T13:15:00+00:00,2016-06-06T13:45:00+00:00,2016-06-03T21:00:00+00:00,2016-06-07T09:00:00+00:00
2016-06-06T19:30:27+00:00,2016-06-06T19:30:00+00:00,Monday,19,"[""h3_atr_change_4"", ""h3_slope_atr_8""]",2.0,25,173.0,2016-06-05T00:00:00+00:00,174.0,43.0,14.0,"[""h3_atr_change_4"", ""h3_slope_atr_8""]",UNEXPLAINED_DATA_GAP,WEEKLY_SEGMENT_WARMUP,True,2016-06-06T19:15:00+00:00,2016-06-06T19:45:00+00:00,2016-06-03T21:00:00+00:00,2016-06-07T09:00:00+00:00
2016-06-07T04:27:28+00:00,2016-06-07T04:15:00+00:00,Tuesday,4,"[""h3_atr_change_4""]",1.0,25,208.0,2016-06-05T00:00:00+00:00,209.0,52.0,17.0,"[""h3_atr_change_4""]",UNEXPLAINED_DATA_GAP,WEEKLY_SEGMENT_WARMUP,True,2016-06-07T04:00:00+00:00,2016-06-07T04:30:00+00:00,2016-06-03T21:00:00+00:00,2016-06-07T09:00:00+00:00
2016-06-08T13:21:59+00:00,2016-06-08T13:15:00+00:00,Wednesday,13,,,,,,,,,,,SOURCE_BAR_GAP,True,2016-06-08T00:00:00+00:00,2016-06-09T00:15:00+00:00,2016-06-08T00:00:00+00:00,2016-06-14T09:00:00+00:00
2016-06-08T22:42:59+00:00,2016-06-08T22:30:00+00:00,Wednesday,22,,,,,,,,,,,SOURCE_BAR_GAP,True,2016-06-08T00:00:00+00:00,2016-06-09T00:15:00+00:00,2016-06-08T00:00:00+00:00,2016-06-14T09:00:00+00:00
2016-06-09T02:02:35+00:00,2016-06-09T02:00:00+00:00,Thursday,2,"[""er_16"", ""rv_16"", ""atr_change_1"", ""atr_change_8"", ""slope_atr_4"", ""slope_atr_16"", ""range_pos_16"", ""h1_er_8"", ""h1_atr_change_4"", ""h1_slope_atr_8"", ""h3_er_8"", ""h3_atr_change_4"", ""h3_slope_atr_8""]",13.0,26,7.0,2016-06-09T00:00:00+00:00,8.0,2.0,0.0,"[""er_16"", ""rv_16"", ""atr_change_1"", ""atr_change_8"", ""slope_atr_4"", ""slope_atr_16"", ""range_pos_16"", ""h1_er_8"", ""h1_atr_change_4"", ""h1_slope_atr_8"", ""h3_er_8"", ""h3_atr_change_4"", ""h3_slope_atr_8""]",UNEXPLAINED_DATA_GAP,MIDWEEK_SEGMENT_WARMUP,True,2016-06-09T01:45:00+00:00,2016-06-09T02:15:00+00:00,2016-06-08T00:00:00+00:00,2016-06-14T09:00:00+00:00
2016-06-09T09:04:04+00:00,2016-06-09T09:00:00+00:00,Thursday,9,"[""h1_atr_change_4"", ""h1_slope_atr_8"", ""h3_er_8"", ""h3_atr_change_4"", ""h3_slope_atr_8""]",5.0,26,35.0,2016-06-09T00:00:00+00:00,36.0,9.0,3.0,"[""h1_atr_change_4"", ""h1_slope_atr_8"", ""h3_er_8"", ""h3_atr_change_4"", ""h3_slope_atr_8""]",UNEXPLAINED_DATA_GAP,MIDWEEK_SEGMENT_WARMUP,True,2016-06-09T08:45:00+00:00,2016-06-09T09:15:00+00:00,2016-06-08T00:00:00+00:00,2016-06-14T09:00:00+00:00
2016-06-09T10:29:38+00:00,2016-06-09T10:15:00+00:00,Thursday,10,"[""h1_atr_change_4"", ""h1_slope_atr_8"", ""h3_er_8"", ""h3_atr_change_4"", ""h3_slope_atr_8""]",5.0,26,40.0,2016-06-09T00:00:00+00:00,41.0,10.0,3.0,"[""h1_atr_change_4"", ""h1_slope_atr_8"", ""h3_er_8"", ""h3_atr_change_4"", ""h3_slope_atr_8""]",UNEXPLAINED_DATA_GAP,MIDWEEK_SEGMENT_WARMUP,True,2016-06-09T10:00:00+00:00,2016-06-09T10:30:00+00:00,2016-06-08T00:00:00+00:00,2016-06-14T09:00:00+00:00
2016-06-09T19:03:41+00:00,2016-06-09T19:00:00+00:00,Thursday,19,"[""h3_er_8"", ""h3_atr_change_4"", ""h3_slope_atr_8""]",3.0,26,75.0,2016-06-09T00:00:00+00:00,76.0,19.0,6.0,"[""h3_er_8"", ""h3_atr_change_4"", ""h3_slope_atr_8""]",UNEXPLAINED_DATA_GAP,MIDWEEK_SEGMENT_WARMUP,True,2016-06-09T18:45:00+00:00,2016-06-09T19:15:00+00:00,2016-06-08T00:00:00+00:00,2016-06-14T09:00:00+00:00
2016-06-09T22:35:40+00:00,2016-06-09T22:30:00+00:00,Thursday,22,"[""h3_er_8"", ""h3_atr_change_4"", ""h3_slope_atr_8""]",3.0,26,89.0,2016-06-09T00:00:00+00:00,90.0,22.0,7.0,"[""h3_er_8"", ""h3_atr_change_4"", ""h3_slope_atr_8""]",UNEXPLAINED_DATA_GAP,MIDWEEK_SEGMENT_WARMUP,True,2016-06-09T22:15:00+00:00,2016-06-09T22:45:00+00:00,2016-06-08T00:00:00+00:00,2016-06-14T09:00:00+00:00
2016-06-10T20:49:03+00:00,2016-06-10T20:45:00+00:00,Friday,20,"[""h3_atr_change_4"", ""h3_slope_atr_8""]",2.0,26,178.0,2016-06-09T00:00:00+00:00,179.0,44.0,14.0,"[""h3_atr_change_4"", ""h3_slope_atr_8""]",UNEXPLAINED_DATA_GAP,MIDWEEK_SEGMENT_WARMUP,True,2016-06-10T20:30:00+00:00,2016-06-10T21:00:00+00:00,2016-06-08T00:00:00+00:00,2016-06-14T09:00:00+00:00
2016-06-13T04:02:02+00:00,2016-06-13T04:00:00+00:00,Monday,4,"[""h3_atr_change_4"", ""h3_slope_atr_8""]",2.0,27,111.0,2016-06-12T00:00:00+00:00,112.0,28.0,9.0,"[""h3_atr_change_4"", ""h3_slope_atr_8""]",UNEXPLAINED_DATA_GAP,WEEKLY_SEGMENT_WARMUP,True,2016-06-13T03:45:00+00:00,2016-06-13T04:15:00+00:00,2016-06-08T00:00:00+00:00,2016-06-14T09:00:00+00:00
2016-06-13T15:42:40+00:00,2016-06-13T15:30:00+00:00,Monday,15,"[""h3_atr_change_4"", ""h3_slope_atr_8""]",2.0,27,157.0,2016-06-12T00:00:00+00:00,158.0,39.0,13.0,"[""h3_atr_change_4"", ""h3_slope_atr_8""]",UNEXPLAINED_DATA_GAP,WEEKLY_SEGMENT_WARMUP,True,2016-06-13T15:15:00+00:00,2016-06-13T15:45:00+00:00,2016-06-08T00:00:00+00:00,2016-06-14T09:00:00+00:00
2016-06-14T07:09:38+00:00,2016-06-14T07:00:00+00:00,Tuesday,7,"[""h3_atr_change_4""]",1.0,27,219.0,2016-06-12T00:00:00+00:00,220.0,55.0,18.0,"[""h3_atr_change_4""]",UNEXPLAINED_DATA_GAP,WEEKLY_SEGMENT_WARMUP,True,2016-06-14T06:45:00+00:00,2016-06-14T07:15:00+00:00,2016-06-08T00:00:00+00:00,2016-06-14T09:00:00+00:00
2016-06-20T13:08:59+00:00,2016-06-20T13:00:00+00:00,Monday,13,"[""h3_atr_change_4"", ""h3_slope_atr_8""]",2.0,28,147.0,2016-06-19T00:00:00+00:00,148.0,37.0,12.0,"[""h3_atr_change_4"", ""h3_slope_atr_8""]",UNEXPLAINED_DATA_GAP,WEEKLY_SEGMENT_WARMUP,True,2016-06-20T12:45:00+00:00,2016-06-20T13:15:00+00:00,2016-06-17T21:00:00+00:00,2016-06-21T09:00:00+00:00
2016-06-20T18:11:30+00:00,2016-06-20T18:00:00+00:00,Monday,18,"[""h3_atr_change_4"", ""h3_slope_atr_8""]",2.0,28,167.0,2016-06-19T00:00:00+00:00,168.0,42.0,14.0,"[""h3_atr_change_4"", ""h3_slope_atr_8""]",UNEXPLAINED_DATA_GAP,WEEKLY_SEGMENT_WARMUP,True,2016-06-20T17:45:00+00:00,2016-06-20T18:15:00+00:00,2016-06-17T21:00:00+00:00,2016-06-21T09:00:00+00:00
2016-06-24T22:00:04+00:00,2016-06-24T22:00:00+00:00,Friday,22,,,,,,,,,,,SOURCE_BAR_GAP,True,2016-06-24T21:00:00+00:00,2016-06-26T00:15:00+00:00,2016-06-24T21:00:00+00:00,2016-06-28T09:00:00+00:00
2016-06-27T13:02:02+00:00,2016-06-27T13:00:00+00:00,Monday,13,"[""h3_atr_change_4"", ""h3_slope_atr_8""]",2.0,29,147.0,2016-06-26T00:00:00+00:00,148.0,37.0,12.0,"[""h3_atr_change_4"", ""h3_slope_atr_8""]",UNEXPLAINED_DATA_GAP,WEEKLY_SEGMENT_WARMUP,True,2016-06-27T12:45:00+00:00,2016-06-27T13:15:00+00:00,2016-06-24T21:00:00+00:00,2016-06-28T09:00:00+00:00
2016-06-28T04:10:35+00:00,2016-06-28T04:00:00+00:00,Tuesday,4,"[""h3_atr_change_4""]",1.0,29,207.0,2016-06-26T00:00:00+00:00,208.0,52.0,17.0,"[""h3_atr_change_4""]",UNEXPLAINED_DATA_GAP,WEEKLY_SEGMENT_WARMUP,True,2016-06-28T03:45:00+00:00,2016-06-28T04:15:00+00:00,2016-06-24T21:00:00+00:00,2016-06-28T09:00:00+00:00
2016-07-01T21:35:36+00:00,2016-07-01T21:30:00+00:00,Friday,21,,,,,,,,,,,SOURCE_BAR_GAP,True,2016-07-01T21:00:00+00:00,2016-07-03T00:15:00+00:00,2016-07-01T21:00:00+00:00,2016-07-07T09:00:00+00:00
2016-07-04T09:59:38+00:00,2016-07-04T09:45:00+00:00,Monday,9,,,,,,,,,,,SOURCE_BAR_GAP,True,2016-07-04T00:00:00+00:00,2016-07-05T00:15:00+00:00,2016-07-01T21:00:00+00:00,2016-07-07T09:00:00+00:00
