entry_time,entry_price,entry_deal,entry_order,exit_time,exit_price,exit_deal,profit,commission,swap,outcome,required_state_timestamp,state_timestamp,continuity_segment_id,state_at_entry,p_S0,p_S1,p_S2,max_posterior,posterior_entropy,posterior_margin,state_age,bars_since_transition,state_match_status,state_diagnostic_reason,missing_features
2025-05-12 14:24:37+00:00,1.11081,438,810,2025-05-12 14:27:33+00:00,1.11131,439,0.45,0.0,0.0,WIN,2025-05-12 14:15:00+00:00,,,,,,,,,,,,NO_COMPLETE_VECTOR_AT_BOUNDARY,SEGMENT_WARMUP,"[""h3_atr_change_4"", ""h3_slope_atr_8""]"
2025-05-12 16:21:31+00:00,1.10964,440,812,2025-05-12 16:24:15+00:00,1.11016,441,0.47,0.0,0.0,WIN,2025-05-12 16:15:00+00:00,,,,,,,,,,,,NO_COMPLETE_VECTOR_AT_BOUNDARY,SEGMENT_WARMUP,"[""h3_atr_change_4"", ""h3_slope_atr_8""]"
2025-05-13 07:14:45+00:00,1.11063,442,818,2025-05-13 07:19:33+00:00,1.11114,443,0.46,0.0,0.0,WIN,2025-05-13 07:00:00+00:00,,,,,,,,,,,,NO_COMPLETE_VECTOR_AT_BOUNDARY,SEGMENT_WARMUP,"[""h3_atr_change_4""]"
2025-05-13 10:07:04+00:00,1.11023,444,820,2025-05-13 10:28:42+00:00,1.11076,445,0.48,0.0,0.0,WIN,2025-05-13 10:00:00+00:00,2025-05-13 10:00:00+00:00,20.0,S2,3.4092109848949135e-06,0.1622866346912089,0.8377099560978056,0.8377099560978056,0.44348798786653265,0.6754233214065968,5.0,,MATCHED,MATCHED,[]
2025-05-14 00:02:05+00:00,1.11842,446,825,2025-05-14 00:28:40+00:00,1.11892,447,0.45,0.0,0.0,WIN,2025-05-14 00:00:00+00:00,2025-05-14 00:00:00+00:00,20.0,S1,3.4256127166644705e-06,0.9637563243891237,0.03624024999816002,0.9637563243891237,0.15585200647047798,0.9275160743909637,45.0,44.0,MATCHED,MATCHED,[]
2025-05-14 04:18:31+00:00,1.1189,448,828,2025-05-14 04:27:01+00:00,1.1194,449,0.45,0.0,0.0,WIN,2025-05-14 04:15:00+00:00,2025-05-14 04:15:00+00:00,20.0,S1,1.134599845965014e-06,0.9942456341097801,0.005753231290374828,0.9942456341097801,0.0354284397582026,0.9884924028194052,62.0,61.0,MATCHED,MATCHED,[]
2025-05-14 15:48:01+00:00,1.11979,450,832,2025-05-14 15:54:56+00:00,1.12029,451,0.45,0.0,0.0,WIN,2025-05-14 15:45:00+00:00,2025-05-14 15:45:00+00:00,20.0,S2,8.077467687599127e-06,0.00019891047838447575,0.9997930120539281,0.9997930120539281,0.00199693192005302,0.9995941015755436,8.0,7.0,MATCHED,MATCHED,[]
2025-05-14 16:41:23+00:00,1.11843,452,834,2025-05-14 16:48:39+00:00,1.11897,453,0.48,0.0,0.0,WIN,2025-05-14 16:30:00+00:00,2025-05-14 16:30:00+00:00,20.0,S2,5.163647109576381e-06,9.659276194629174e-06,0.9999851770766952,0.9999851770766952,0.00018922574775238795,0.9999755178005005,11.0,10.0,MATCHED,MATCHED,[]
2025-05-15 05:47:00+00:00,1.11859,454,839,2025-05-15 05:51:37+00:00,1.1191,455,0.46,0.0,0.0,WIN,2025-05-15 05:45:00+00:00,2025-05-15 05:45:00+00:00,20.0,S2,0.00042675658430352373,0.013593101099889284,0.985980142315808,0.985980142315808,0.0756582183955012,0.9723870412159187,2.0,1.0,MATCHED,MATCHED,[]
2025-05-15 14:20:49+00:00,1.11948,456,843,2025-05-16 00:04:20+00:00,1.12,457,0.39,0.0,-0.07,WIN,2025-05-15 14:15:00+00:00,2025-05-15 14:15:00+00:00,20.0,S1,9.811952744378521e-06,0.7020639565138523,0.29792623153340403,0.7020639565138523,0.6092164413837957,0.4041377249804483,1.0,0.0,MATCHED,MATCHED,[]
2025-05-16 13:28:44+00:00,1.11917,458,849,2025-05-16 13:42:00+00:00,1.11967,459,0.45,0.0,0.0,WIN,2025-05-16 13:15:00+00:00,2025-05-16 13:15:00+00:00,20.0,S2,2.9127064031217027e-06,0.39530138719480656,0.6046957000987905,0.6046957000987905,0.67109906306996,0.20939431290398391,8.0,7.0,MATCHED,MATCHED,[]
2025-05-19 19:35:04+00:00,1.12334,460,859,2025-05-19 19:52:16+00:00,1.12384,461,0.44,0.0,0.0,WIN,2025-05-19 19:30:00+00:00,,,,,,,,,,,,NO_COMPLETE_VECTOR_AT_BOUNDARY,SEGMENT_WARMUP,"[""h3_atr_change_4"", ""h3_slope_atr_8""]"
2025-05-20 00:08:42+00:00,1.12264,462,861,2025-05-20 01:00:43+00:00,1.12314,463,0.45,0.0,0.0,WIN,2025-05-20 00:00:00+00:00,,,,,,,,,,,,NO_COMPLETE_VECTOR_AT_BOUNDARY,SEGMENT_WARMUP,"[""h3_atr_change_4""]"
2025-05-20 10:09:58+00:00,1.12527,464,865,2025-05-20 14:09:46+00:00,1.12581,465,0.48,0.0,0.0,WIN,2025-05-20 10:00:00+00:00,2025-05-20 10:00:00+00:00,21.0,S1,8.786434764711193e-06,0.9115137429363317,0.08847747062890414,0.9115137429363317,0.29911128819299654,0.8230362723074276,5.0,,MATCHED,MATCHED,[]
2025-05-21 07:00:47+00:00,1.13312,466,872,2025-05-21 10:08:38+00:00,1.13364,467,0.46,0.0,0.0,WIN,2025-05-21 07:00:00+00:00,2025-05-21 07:00:00+00:00,21.0,S1,6.508128889888262e-07,0.9999993491790673,8.043423544463135e-12,0.9999993491790673,9.92188421571081e-06,0.9999986983661783,18.0,17.0,MATCHED,MATCHED,[]
2025-05-21 13:00:05+00:00,1.13342,468,874,2025-05-21 14:01:23+00:00,1.13392,469,0.44,0.0,0.0,WIN,2025-05-21 13:00:00+00:00,2025-05-21 13:00:00+00:00,21.0,S1,3.759377650976679e-05,0.9706277138417729,0.02933469238171751,0.9706277138417729,0.13284133715248575,0.9412930214600554,14.0,13.0,MATCHED,MATCHED,[]
2025-05-21 19:55:11+00:00,1.13234,470,877,2025-05-21 20:32:12+00:00,1.13285,471,0.45,0.0,0.0,WIN,2025-05-21 19:45:00+00:00,2025-05-21 19:45:00+00:00,21.0,S2,4.030352300462244e-05,0.3125927108202415,0.6873669856567541,0.6873669856567541,0.6215924827593218,0.37477427483651266,2.0,1.0,MATCHED,MATCHED,[]
2025-05-21 22:03:25+00:00,1.13232,472,879,2025-05-21 23:36:10+00:00,1.13283,473,0.45,0.0,0.0,WIN,2025-05-21 22:00:00+00:00,2025-05-21 22:00:00+00:00,21.0,S2,2.987383329231835e-06,0.0010586972544944792,0.9989383153621759,0.9989383153621759,0.008351958051286862,0.9978796181076814,11.0,10.0,MATCHED,MATCHED,[]
2025-05-22 01:01:16+00:00,1.13262,474,881,2025-05-22 01:18:05+00:00,1.13313,475,0.45,0.0,0.0,WIN,2025-05-22 01:00:00+00:00,2025-05-22 01:00:00+00:00,21.0,S1,2.8762129388474677e-06,0.8734487121049082,0.12654841168215308,0.8734487121049082,0.3798114942045916,0.746900300422755,6.0,5.0,MATCHED,MATCHED,[]
2025-05-22 06:49:52+00:00,1.13209,476,883,2025-05-22 08:05:34+00:00,1.1326,477,0.45,0.0,0.0,WIN,2025-05-22 06:45:00+00:00,2025-05-22 06:45:00+00:00,21.0,S2,5.380994684824774e-06,0.0006870033376290004,0.999307615667686,0.999307615667686,0.0057609933013160145,0.998620612330057,2.0,1.0,MATCHED,MATCHED,[]
2025-05-22 13:32:59+00:00,1.12938,478,886,2025-05-22 13:40:00+00:00,1.1299,479,0.46,0.0,0.0,WIN,2025-05-22 13:30:00+00:00,2025-05-22 13:30:00+00:00,21.0,S2,6.217439157257292e-06,0.004663066645730852,0.9953307159151112,0.9953307159151112,0.0297646255601541,0.9906676492693803,21.0,20.0,MATCHED,MATCHED,[]
2025-05-22 17:18:25+00:00,1.12654,480,888,2025-05-22 18:02:23+00:00,1.12704,481,0.44,0.0,0.0,WIN,2025-05-22 17:15:00+00:00,2025-05-22 17:15:00+00:00,21.0,S2,1.3321969960310903e-05,4.1344225742160734e-12,0.9999866780259058,0.9999866780259058,0.0001628757075281694,0.9999733560559455,36.0,35.0,MATCHED,MATCHED,[]
2025-05-23 07:00:16+00:00,1.13104,482,894,2025-05-23 07:03:24+00:00,1.13156,483,0.46,0.0,0.0,WIN,2025-05-23 07:00:00+00:00,2025-05-23 07:00:00+00:00,21.0,S2,5.924573828214851e-05,0.2085701629407821,0.7913705913209361,0.7913705913209361,0.5126781434747701,0.582800428380154,1.0,0.0,MATCHED,MATCHED,[]
2025-05-23 13:26:38+00:00,1.13172,484,897,2025-05-23 13:29:51+00:00,1.13223,485,0.45,0.0,0.0,WIN,2025-05-23 13:15:00+00:00,2025-05-23 13:15:00+00:00,21.0,S0,0.9999233301268836,2.713769068869199e-08,7.664273542562886e-05,0.9999233301268836,0.0008034335612902852,0.999846687391458,8.0,7.0,MATCHED,MATCHED,[]
2025-05-26 07:02:24+00:00,1.14064,486,903,2025-05-27 06:57:51+00:00,1.13665,487,-3.58,0.0,-0.07,LOSS,2025-05-26 07:00:00+00:00,,,,,,,,,,,,NO_COMPLETE_VECTOR_AT_BOUNDARY,SEGMENT_WARMUP,"[""h3_atr_change_4"", ""h3_slope_atr_8""]"
2025-05-27 15:20:05+00:00,1.13296,488,907,2025-05-27 15:24:16+00:00,1.13355,489,0.52,0.0,0.0,WIN,2025-05-27 15:15:00+00:00,2025-05-27 15:15:00+00:00,22.0,S2,0.0003987988918418768,0.00013276973632973905,0.9994684313718268,0.9994684313718268,0.0048380688963572185,0.9990696324799849,5.0,4.0,MATCHED,MATCHED,[]
2025-05-28 01:09:07+00:00,1.13256,490,912,2025-05-28 01:18:30+00:00,1.13306,491,0.44,0.0,0.0,WIN,2025-05-28 01:00:00+00:00,2025-05-28 01:00:00+00:00,22.0,S2,0.0014942890608622382,0.0032317466604134095,0.9952739642787239,0.9952739642787239,0.032970054196176365,0.9920422176183106,1.0,0.0,MATCHED,MATCHED,[]
2025-05-28 15:17:20+00:00,1.12883,492,917,2025-05-28 15:18:51+00:00,1.12934,493,0.45,0.0,0.0,WIN,2025-05-28 15:15:00+00:00,2025-05-28 15:15:00+00:00,22.0,S2,0.0001415565992882198,5.772575470104188e-08,0.9998583856749563,0.9998583856749563,0.0013971558196839524,0.9997168290756681,2.0,1.0,MATCHED,MATCHED,[]
2025-05-28 22:43:03+00:00,1.12925,494,921,2025-05-28 23:36:29+00:00,1.12524,495,-3.56,0.0,0.0,LOSS,2025-05-28 22:30:00+00:00,2025-05-28 22:30:00+00:00,22.0,S1,3.076838347835116e-05,0.9999603329078316,8.898708689929068e-06,0.9999603329078316,0.0004628082077267436,0.9999295645243532,3.0,2.0,MATCHED,MATCHED,[]
2025-05-29 20:11:03+00:00,1.13636,496,929,2025-05-29 20:47:32+00:00,1.13691,497,0.48,0.0,0.0,WIN,2025-05-29 20:00:00+00:00,2025-05-29 20:00:00+00:00,22.0,S1,2.978747436820609e-05,0.9993149626971847,0.0006552498284456219,0.9993149626971847,0.00579853539025722,0.998659712868739,27.0,26.0,MATCHED,MATCHED,[]
2025-05-30 01:38:56+00:00,1.13637,498,932,2025-05-30 08:59:50+00:00,1.13236,499,-3.54,0.0,0.0,LOSS,2025-05-30 01:30:00+00:00,2025-05-30 01:30:00+00:00,22.0,S1,8.183710400834192e-06,0.9998765380474507,0.00011527824214843646,0.9998765380474507,0.0012646748752538916,0.9997612598053023,13.0,12.0,MATCHED,MATCHED,[]
2025-05-30 16:34:33+00:00,1.13455,500,936,2025-05-30 17:00:00+00:00,1.13511,501,0.49,0.0,0.0,WIN,2025-05-30 16:30:00+00:00,2025-05-30 16:30:00+00:00,22.0,S1,4.428801032840866e-05,0.962203844380757,0.03775186760891494,0.962203844380757,0.16121899840165563,0.9244519767718421,7.0,6.0,MATCHED,MATCHED,[]
2025-06-02 13:04:50+00:00,1.14129,502,943,2025-06-02 13:12:18+00:00,1.14179,503,0.44,0.0,0.0,WIN,2025-06-02 13:00:00+00:00,,,,,,,,,,,,NO_COMPLETE_VECTOR_AT_BOUNDARY,SEGMENT_WARMUP,"[""h3_atr_change_4"", ""h3_slope_atr_8""]"
2025-06-03 01:04:40+00:00,1.14364,504,948,2025-06-03 10:30:48+00:00,1.13963,505,-3.52,0.0,0.0,LOSS,2025-06-03 01:00:00+00:00,,,,,,,,,,,,NO_COMPLETE_VECTOR_AT_BOUNDARY,SEGMENT_WARMUP,"[""h3_atr_change_4""]"
2025-06-03 19:51:05+00:00,1.13692,506,952,2025-06-03 21:10:10+00:00,1.13754,507,0.55,0.0,0.0,WIN,2025-06-03 19:45:00+00:00,2025-06-03 19:45:00+00:00,23.0,S2,1.6632435422791007e-06,0.00353782195028993,0.9964605148061687,0.9964605148061687,0.023523676512992486,0.9929226928558788,44.0,,MATCHED,MATCHED,[]
2025-06-03 22:00:15+00:00,1.13736,508,954,2025-06-03 23:38:12+00:00,1.13786,509,0.44,0.0,0.0,WIN,2025-06-03 22:00:00+00:00,2025-06-03 22:00:00+00:00,23.0,S2,7.725496292874376e-07,0.011226371876654285,0.9887728555737156,0.9887728555737156,0.06157543557425094,0.9775464836970613,53.0,,MATCHED,MATCHED,[]
2025-06-04 19:20:17+00:00,1.14172,510,962,2025-06-04 20:49:38+00:00,1.14224,511,0.46,0.0,0.0,WIN,2025-06-04 19:15:00+00:00,2025-06-04 19:15:00+00:00,23.0,S1,3.956568702250719e-05,0.7830651113342636,0.21689532297871308,0.7830651113342636,0.5233812851812856,0.5661697883555505,20.0,19.0,MATCHED,MATCHED,[]
2025-06-05 07:00:11+00:00,1.14072,512,967,2025-06-05 07:03:10+00:00,1.14125,513,0.46,0.0,0.0,WIN,2025-06-05 07:00:00+00:00,2025-06-05 07:00:00+00:00,23.0,S2,6.577585196278038e-06,0.016822115213074484,0.9831713072017284,0.9831713072017284,0.0854841366977322,0.9663491919886539,3.0,2.0,MATCHED,MATCHED,[]
2025-06-05 19:34:36+00:00,1.14362,514,972,2025-06-05 20:03:07+00:00,1.14412,515,0.44,0.0,0.0,WIN,2025-06-05 19:30:00+00:00,2025-06-05 19:30:00+00:00,23.0,S2,1.7126727651312813e-06,0.4882787111278669,0.5117195761993673,0.5117195761993673,0.692895683319177,0.02344086507150034,7.0,6.0,MATCHED,MATCHED,[]
2025-06-06 02:21:14+00:00,1.14346,516,975,2025-06-06 02:56:32+00:00,1.14396,517,0.44,0.0,0.0,WIN,2025-06-06 02:15:00+00:00,2025-06-06 02:15:00+00:00,23.0,S2,8.718518902608892e-06,4.871991709250498e-06,0.9999864094893888,0.9999864094893888,0.00017475593716305957,0.9999776909704862,3.0,2.0,MATCHED,MATCHED,[]
2025-06-06 06:18:05+00:00,1.14295,518,977,2025-06-06 06:45:15+00:00,1.14352,519,0.5,0.0,0.0,WIN,2025-06-06 06:15:00+00:00,2025-06-06 06:15:00+00:00,23.0,S2,6.235746452606144e-06,0.019068225411582086,0.980925538841966,0.980925538841966,0.0944711733745882,0.9618573134303839,19.0,18.0,MATCHED,MATCHED,[]
2025-06-06 07:02:09+00:00,1.14308,520,979,2025-06-06 12:30:03+00:00,1.13898,521,-3.6,0.0,0.0,LOSS,2025-06-06 07:00:00+00:00,2025-06-06 07:00:00+00:00,23.0,S2,2.045918535490935e-05,0.09663728044933739,0.903342260365308,0.903342260365308,0.31787014405336483,0.8067049799159706,1.0,0.0,MATCHED,MATCHED,[]
2025-06-06 13:25:39+00:00,1.13739,522,981,2025-06-06 13:30:17+00:00,1.13789,523,0.44,0.0,0.0,WIN,2025-06-06 13:15:00+00:00,2025-06-06 13:15:00+00:00,23.0,S2,0.2435887474905098,8.055264439646959e-13,0.7564112525086851,0.7564112525086851,0.5551814186134524,0.5128225050181754,2.0,1.0,MATCHED,MATCHED,[]
2025-06-06 16:00:01+00:00,1.13963,524,983,2025-06-06 16:04:09+00:00,1.14014,525,0.45,0.0,0.0,WIN,2025-06-06 16:00:00+00:00,2025-06-06 16:00:00+00:00,23.0,S2,0.0023751144209768513,3.363794109338569e-06,0.997621521784915,0.997621521784915,0.016770166275479476,0.9952464073639382,6.0,5.0,MATCHED,MATCHED,[]
2025-06-06 19:53:23+00:00,1.13956,526,985,2025-06-09 00:01:00+00:00,1.14071,527,0.94,0.0,-0.07,WIN,2025-06-06 19:45:00+00:00,2025-06-06 19:45:00+00:00,23.0,S2,1.0753425718011792e-05,0.32385039094508367,0.6761388556291978,0.6761388556291978,0.6298673467982279,0.3522884646841142,2.0,1.0,MATCHED,MATCHED,[]
2025-06-09 10:00:28+00:00,1.14248,528,990,2025-06-09 18:30:43+00:00,1.143,529,0.45,0.0,0.0,WIN,2025-06-09 10:00:00+00:00,,,,,,,,,,,,NO_COMPLETE_VECTOR_AT_BOUNDARY,SEGMENT_WARMUP,"[""h3_atr_change_4"", ""h3_slope_atr_8""]"
2025-06-09 20:27:49+00:00,1.14208,530,992,2025-06-09 23:40:12+00:00,1.1426,531,0.46,0.0,0.0,WIN,2025-06-09 20:15:00+00:00,,,,,,,,,,,,NO_COMPLETE_VECTOR_AT_BOUNDARY,SEGMENT_WARMUP,"[""h3_atr_change_4"", ""h3_slope_atr_8""]"
2025-06-10 01:26:52+00:00,1.14161,532,994,2025-06-10 07:11:04+00:00,1.13761,533,-3.52,0.0,0.0,LOSS,2025-06-10 01:15:00+00:00,,,,,,,,,,,,NO_COMPLETE_VECTOR_AT_BOUNDARY,SEGMENT_WARMUP,"[""h3_atr_change_4""]"
2025-06-11 01:48:27+00:00,1.14165,534,1001,2025-06-11 05:50:54+00:00,1.14216,535,0.45,0.0,0.0,WIN,2025-06-11 01:45:00+00:00,2025-06-11 01:45:00+00:00,24.0,S2,1.0401535888529609e-05,0.04613781019049616,0.9538517882736149,0.9538517882736149,0.18711151233719125,0.9077139780831188,5.0,4.0,MATCHED,MATCHED,[]
2025-06-11 19:07:40+00:00,1.14833,536,1007,2025-06-11 20:56:24+00:00,1.14883,537,0.44,0.0,0.0,WIN,2025-06-11 19:00:00+00:00,2025-06-11 19:00:00+00:00,24.0,S1,2.9303059327141467e-06,0.9999968279499875,2.41744080226419e-07,0.9999968279499875,4.4188390027913874e-05,0.9999938976440548,25.0,24.0,MATCHED,MATCHED,[]
2025-06-12 04:01:56+00:00,1.15181,538,1011,2025-06-12 05:24:31+00:00,1.15231,539,0.43,0.0,0.0,WIN,2025-06-12 04:00:00+00:00,2025-06-12 04:00:00+00:00,24.0,S1,1.2587905614151155e-06,0.9999987366994713,4.509967280850186e-09,0.9999987366994713,1.845108955995732e-05,0.9999974779089098,26.0,25.0,MATCHED,MATCHED,[]
2025-06-12 07:05:05+00:00,1.1517,540,1013,2025-06-12 07:55:34+00:00,1.15222,541,0.45,0.0,0.0,WIN,2025-06-12 07:00:00+00:00,2025-06-12 07:00:00+00:00,24.0,S1,7.987345068552785e-07,0.9999662432685573,3.295799693631236e-05,0.9999662432685573,0.0003851062291019318,0.999933285271621,38.0,37.0,MATCHED,MATCHED,[]
2025-06-12 19:00:30+00:00,1.15763,542,1018,2025-06-12 20:35:38+00:00,1.15813,543,0.43,0.0,0.0,WIN,2025-06-12 19:00:00+00:00,2025-06-12 19:00:00+00:00,24.0,S1,1.2381302601510602e-06,0.9419327645701867,0.0580659972995527,0.9419327645701867,0.22163055245340083,0.883866767270634,4.0,3.0,MATCHED,MATCHED,[]
2025-06-13 00:13:57+00:00,1.15674,544,1020,2025-06-13 00:14:10+00:00,1.15724,545,0.43,0.0,0.0,WIN,2025-06-13 00:00:00+00:00,2025-06-13 00:00:00+00:00,24.0,S1,0.07931713241637305,0.9206828675836263,1.150990032476955e-37,0.9206828675836263,0.27709839603072023,0.8413657351672532,24.0,23.0,MATCHED,MATCHED,[]
2025-06-13 03:18:20+00:00,1.15285,546,1022,2025-06-13 03:21:35+00:00,1.15338,547,0.46,0.0,0.0,WIN,2025-06-13 03:15:00+00:00,2025-06-13 03:15:00+00:00,24.0,S0,0.6766041112447447,4.2695892557314645e-18,0.3233958887552568,0.6766041112447447,0.6294027337123218,0.3532082224894879,1.0,0.0,MATCHED,MATCHED,[]
2025-06-13 04:27:25+00:00,1.15155,548,1024,2025-06-13 04:29:54+00:00,1.15205,549,0.43,0.0,0.0,WIN,2025-06-13 04:15:00+00:00,2025-06-13 04:15:00+00:00,24.0,S2,0.00029406400954831935,9.231192729537982e-12,0.9997059359812194,0.9997059359812194,0.0026852651694133593,0.999411871971671,1.0,0.0,MATCHED,MATCHED,[]
2025-06-13 08:04:06+00:00,1.15323,550,1026,2025-06-13 08:08:35+00:00,1.15373,551,0.43,0.0,0.0,WIN,2025-06-13 08:00:00+00:00,2025-06-13 08:00:00+00:00,24.0,S2,4.6084345810166365e-05,0.06320069074797327,0.9367532249062173,0.9367532249062173,0.23618821781809343,0.873552534158244,3.0,2.0,MATCHED,MATCHED,[]
2025-06-13 10:39:25+00:00,1.15049,552,1028,2025-06-13 10:40:48+00:00,1.151,553,0.44,0.0,0.0,WIN,2025-06-13 10:30:00+00:00,2025-06-13 10:30:00+00:00,24.0,S2,6.917869292609539e-05,4.622846766314834e-05,0.999884592839411,0.999884592839411,0.0012394992096206694,0.9998154141464849,8.0,7.0,MATCHED,MATCHED,[]
2025-06-13 13:09:55+00:00,1.15091,554,1030,2025-06-13 13:36:34+00:00,1.15146,555,0.48,0.0,0.0,WIN,2025-06-13 13:00:00+00:00,2025-06-13 13:00:00+00:00,24.0,S2,2.1675993416743655e-06,0.03575555959404753,0.964242272806611,0.964242272806611,0.15424246918840803,0.9284867132125635,18.0,17.0,MATCHED,MATCHED,[]
2025-06-16 02:06:31+00:00,1.15271,556,1034,2025-06-16 02:08:47+00:00,1.15326,557,0.48,0.0,0.0,WIN,2025-06-16 02:00:00+00:00,,,,,,,,,,,,NO_COMPLETE_VECTOR_AT_BOUNDARY,SEGMENT_WARMUP,"[""h3_er_8"", ""h3_atr_change_4"", ""h3_slope_atr_8""]"
2025-06-16 15:18:42+00:00,1.15835,558,1039,2025-06-16 15:25:16+00:00,1.15887,559,0.45,0.0,0.0,WIN,2025-06-16 15:15:00+00:00,,,,,,,,,,,,NO_COMPLETE_VECTOR_AT_BOUNDARY,SEGMENT_WARMUP,"[""h3_atr_change_4"", ""h3_slope_atr_8""]"
2025-06-16 17:09:58+00:00,1.15755,560,1041,2025-06-16 18:48:24+00:00,1.1581,561,0.47,0.0,0.0,WIN,2025-06-16 17:00:00+00:00,,,,,,,,,,,,NO_COMPLETE_VECTOR_AT_BOUNDARY,SEGMENT_WARMUP,"[""h3_atr_change_4"", ""h3_slope_atr_8""]"
2025-06-16 19:00:28+00:00,1.15791,562,1043,2025-06-17 14:25:41+00:00,1.15384,563,-3.6,0.0,-0.07,LOSS,2025-06-16 19:00:00+00:00,,,,,,,,,,,,NO_COMPLETE_VECTOR_AT_BOUNDARY,SEGMENT_WARMUP,"[""h3_atr_change_4"", ""h3_slope_atr_8""]"
2025-06-17 16:47:49+00:00,1.15177,564,1045,2025-06-17 18:46:04+00:00,1.14777,565,-3.49,0.0,0.0,LOSS,2025-06-17 16:45:00+00:00,2025-06-17 16:45:00+00:00,25.0,S2,0.00022652613888296264,8.457220796801736e-13,0.999773473860272,0.999773473860272,0.002127655152735051,0.9995469477213891,11.0,10.0,MATCHED,MATCHED,[]
2025-06-17 22:50:21+00:00,1.14766,566,1048,2025-06-17 23:51:22+00:00,1.14823,567,0.5,0.0,0.0,WIN,2025-06-17 22:45:00+00:00,2025-06-17 22:45:00+00:00,25.0,S2,4.7360236746843004e-07,5.456362177427181e-10,0.999999525851996,0.999999525851996,7.382808657634959e-06,0.9999990522496286,35.0,34.0,MATCHED,MATCHED,[]
2025-06-18 10:54:17+00:00,1.14966,568,1053,2025-06-18 11:43:41+00:00,1.15016,569,0.43,0.0,0.0,WIN,2025-06-18 10:45:00+00:00,2025-06-18 10:45:00+00:00,25.0,S2,1.1981194994978435e-06,0.014722302178203136,0.9852764997022965,0.9852764997022965,0.07673534821127506,0.9705541975240933,10.0,9.0,MATCHED,MATCHED,[]
2025-06-18 13:21:10+00:00,1.1501,570,1055,2025-06-18 14:04:00+00:00,1.15064,571,0.47,0.0,0.0,WIN,2025-06-18 13:15:00+00:00,2025-06-18 13:15:00+00:00,25.0,S1,2.1349147011810693e-06,0.6716263009233242,0.3283715641619753,0.6716263009233242,0.63304856078731,0.3432547367613489,6.0,5.0,MATCHED,MATCHED,[]
2025-06-18 17:41:38+00:00,1.14911,572,1057,2025-06-18 17:48:38+00:00,1.14961,573,0.43,0.0,0.0,WIN,2025-06-18 17:30:00+00:00,2025-06-18 17:30:00+00:00,25.0,S2,0.00015205469190967194,0.47153361217198114,0.5283143331361083,0.5283143331361083,0.692917443291566,0.056780720964127174,1.0,0.0,MATCHED,MATCHED,[]
2025-06-19 01:01:33+00:00,1.14796,574,1061,2025-06-19 11:28:55+00:00,1.14847,575,0.44,0.0,0.0,WIN,2025-06-19 01:00:00+00:00,2025-06-19 01:00:00+00:00,25.0,S1,3.3453431206838623e-06,0.6705798226513132,0.3294168320055669,0.6705798226513132,0.6338090619473091,0.34116299064574634,1.0,0.0,MATCHED,MATCHED,[]
2025-06-19 13:37:29+00:00,1.14729,576,1063,2025-06-19 13:48:06+00:00,1.14782,577,0.46,0.0,0.0,WIN,2025-06-19 13:30:00+00:00,2025-06-19 13:30:00+00:00,25.0,S1,3.5740688379740817e-06,0.894264741424954,0.10573168450620717,0.894264741424954,0.3375452716147475,0.7885330569187469,2.0,1.0,MATCHED,MATCHED,[]
2025-06-20 06:32:58+00:00,1.1516,578,1069,2025-06-20 08:53:58+00:00,1.15212,579,0.45,0.0,0.0,WIN,2025-06-20 06:30:00+00:00,2025-06-20 06:30:00+00:00,25.0,S1,1.5169246269789948e-06,0.9999197566493212,7.872642605233572e-05,0.9999197566493212,0.0008444929963179059,0.9998410302232689,28.0,27.0,MATCHED,MATCHED,[]
2025-06-20 12:48:38+00:00,1.15061,580,1071,2025-06-20 12:51:44+00:00,1.15116,581,0.48,0.0,0.0,WIN,2025-06-20 12:45:00+00:00,2025-06-20 12:45:00+00:00,25.0,S1,0.00014758735069715,0.6072968781190193,0.3925555345302833,0.6072968781190193,0.6712533728526371,0.21474134358873603,2.0,1.0,MATCHED,MATCHED,[]
2025-06-20 14:45:31+00:00,1.14983,582,1073,2025-06-20 14:50:58+00:00,1.15033,583,0.43,0.0,0.0,WIN,2025-06-20 14:45:00+00:00,2025-06-20 14:45:00+00:00,25.0,S2,1.3528537404859491e-05,1.0504125973878699e-07,0.9999863664213349,0.9999863664213349,0.0001669858835929831,0.99997283788393,8.0,7.0,MATCHED,MATCHED,[]
2025-06-23 00:01:00+00:00,1.15038,584,1076,2025-06-23 06:00:24+00:00,1.15157,585,1.03,0.0,0.0,WIN,2025-06-23 00:00:00+00:00,,,,,,,,,,,,NO_COMPLETE_VECTOR_AT_BOUNDARY,SPECIFIC_FEATURE_INCOMPLETE,"[""h1_atr_change_4"", ""h3_er_8"", ""h3_atr_change_4"", ""h3_slope_atr_8""]"
2025-06-23 09:03:32+00:00,1.14802,586,1078,2025-06-23 13:40:07+00:00,1.14856,587,0.47,0.0,0.0,WIN,2025-06-23 09:00:00+00:00,,,,,,,,,,,,NO_COMPLETE_VECTOR_AT_BOUNDARY,SEGMENT_WARMUP,"[""h3_atr_change_4"", ""h3_slope_atr_8""]"
2025-06-24 07:00:01+00:00,1.16046,588,1085,2025-06-24 07:11:45+00:00,1.16097,589,0.44,0.0,0.0,WIN,2025-06-24 07:00:00+00:00,,,,,,,,,,,,NO_COMPLETE_VECTOR_AT_BOUNDARY,SEGMENT_WARMUP,"[""h3_atr_change_4""]"
